ppt_id,lg_struc,trial_idx,task,rt,time_elapsed,item_type,button_pressed,responded_correctly,chosen_response,target_form,target_idcs,foil_form,foil_idcs
24l7ppajy991lc1,pfx,365,2afc,509,264753,triplet,0,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
24l7ppajy991lc1,pfx,368,2afc,679,267257,pair,0,False,rulu,buxo,11 7,rulu,6 2
24l7ppajy991lc1,pfx,371,2afc,422,269486,pair,0,True,ruda,ruda,6 3,vumu,5 10
24l7ppajy991lc1,pfx,374,2afc,395,272467,triplet,0,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
bf91casb62kgpkj,sfx,305,2afc,1525,194273,pair,0,True,rucu,rucu,1 2,rulu,1 6
bf91casb62kgpkj,sfx,308,2afc,1058,197207,pair,0,True,qimu,qimu,9 10,jemu,5 10
bf91casb62kgpkj,sfx,311,2afc,1396,201175,triplet,1,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
bf91casb62kgpkj,sfx,314,2afc,1443,205191,triplet,0,False,vumuru,rucuje,1 2 5,vumuru,11 10 1
bf91casb62kgpkj,sfx,317,2afc,954,207993,pair,1,False,qeda,xolu,4 6,qeda,12 8
bf91casb62kgpkj,sfx,320,2afc,887,211445,triplet,0,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
bf91casb62kgpkj,sfx,323,2afc,789,214077,pair,0,False,lucu,qimu,9 10,lucu,6 2
bf91casb62kgpkj,sfx,326,2afc,1962,217910,pair,1,False,koqe,davu,8 11,koqe,7 12
bf91casb62kgpkj,sfx,329,2afc,915,220643,pair,0,True,koda,koda,7 8,buvu,3 11
bf91casb62kgpkj,sfx,332,2afc,1669,224957,triplet,0,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
bf91casb62kgpkj,sfx,335,2afc,1180,227928,pair,0,False,rulu,davu,8 11,rulu,1 6
bf91casb62kgpkj,sfx,338,2afc,1327,231075,pair,1,False,lucu,koda,7 8,lucu,6 2
bf91casb62kgpkj,sfx,341,2afc,2661,235619,pair,0,False,muqi,cuje,2 5,muqi,10 9
bf91casb62kgpkj,sfx,344,2afc,918,239085,triplet,1,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
bf91casb62kgpkj,sfx,347,2afc,971,241988,pair,1,False,koqe,cuje,2 5,koqe,7 12
bf91casb62kgpkj,sfx,350,2afc,898,244756,pair,1,False,muqi,muqe,10 12,muqi,10 9
bf91casb62kgpkj,sfx,353,2afc,1418,248696,triplet,0,False,daxobu,buxolu,3 4 6,daxobu,8 4 3
bf91casb62kgpkj,sfx,356,2afc,850,251477,pair,0,True,muqe,muqe,10 12,vuxo,11 4
bf91casb62kgpkj,sfx,359,2afc,494,253871,pair,0,True,rucu,rucu,1 2,vuxo,11 4
bf91casb62kgpkj,sfx,362,2afc,2155,258613,triplet,0,True,qimuqe,qimuqe,9 10 12,vumuru,11 10 1
bf91casb62kgpkj,sfx,365,2afc,844,261292,pair,0,False,qeda,buxo,3 4,qeda,12 8
bf91casb62kgpkj,sfx,368,2afc,2014,265171,pair,0,False,buvu,xolu,4 6,buvu,3 11
bf91casb62kgpkj,sfx,371,2afc,1186,268983,triplet,1,False,koqeje,kodavu,7 8 11,koqeje,7 12 5
bf91casb62kgpkj,sfx,374,2afc,893,271750,pair,0,False,jemu,buxo,3 4,jemu,5 10
mec1sm74s2dmnx8,nom,305,2afc,5425,372348,pair,0,True,muvu,muvu,5 6,luxo,3 11
mec1sm74s2dmnx8,nom,308,2afc,1036,375988,triplet,0,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
mec1sm74s2dmnx8,nom,311,2afc,874,378740,pair,0,True,rucu,rucu,1 2,xoqi,11 4
mec1sm74s2dmnx8,nom,314,2afc,11921,392491,pair,0,False,mubu,buxo,10 11,mubu,5 10
mec1sm74s2dmnx8,nom,317,2afc,1409,395732,pair,0,False,ruvu,rucu,1 2,ruvu,1 6
mec1sm74s2dmnx8,nom,320,2afc,791,398387,pair,0,False,koje,daqe,8 9,koje,7 12
mec1sm74s2dmnx8,nom,323,2afc,912,401875,triplet,0,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
mec1sm74s2dmnx8,nom,326,2afc,764,404531,pair,1,False,vucu,buxo,10 11,vucu,6 2
mec1sm74s2dmnx8,nom,329,2afc,780,407147,pair,1,True,culu,culu,2 3,buqe,10 9
mec1sm74s2dmnx8,nom,332,2afc,10610,419659,pair,0,False,buqe,xoje,11 12,buqe,10 9
mec1sm74s2dmnx8,nom,335,2afc,2921,424410,pair,0,True,qimu,qimu,4 5,jeda,12 8
mec1sm74s2dmnx8,nom,338,2afc,2132,428363,pair,0,False,mubu,qimu,4 5,mubu,5 10
mec1sm74s2dmnx8,nom,341,2afc,1002,431250,pair,0,True,culu,culu,2 3,koje,7 12
mec1sm74s2dmnx8,nom,344,2afc,708,434579,triplet,1,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
mec1sm74s2dmnx8,nom,347,2afc,1146,437571,pair,0,True,muvu,muvu,5 6,jeda,12 8
mec1sm74s2dmnx8,nom,350,2afc,2013,442234,triplet,1,False,vucuqe,qimuvu,4 5 6,vucuqe,6 2 9
mec1sm74s2dmnx8,nom,353,2afc,423,445178,triplet,0,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
mec1sm74s2dmnx8,nom,356,2afc,6235,453370,pair,0,False,xoqi,xoje,11 12,xoqi,11 4
mec1sm74s2dmnx8,nom,359,2afc,3816,459026,pair,1,True,koda,koda,7 8,luxo,3 11
mec1sm74s2dmnx8,nom,362,2afc,844,461690,pair,1,False,ruvu,daqe,8 9,ruvu,1 6
mec1sm74s2dmnx8,nom,365,2afc,998,464538,pair,0,True,koda,koda,7 8,vucu,6 2
mec1sm74s2dmnx8,nom,368,2afc,4545,471625,triplet,1,False,daqilu,qimuvu,4 5 6,daqilu,8 4 3
mec1sm74s2dmnx8,nom,371,2afc,2724,476898,triplet,1,False,daqilu,buxoje,10 11 12,daqilu,8 4 3
mec1sm74s2dmnx8,nom,374,2afc,650,480129,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
n4oy2hxzz7w3qn4,sfx,305,2afc,8016,444414,pair,0,True,buxo,buxo,3 4,jemu,5 10
n4oy2hxzz7w3qn4,sfx,308,2afc,8184,454422,pair,0,True,koda,koda,7 8,lucu,6 2
n4oy2hxzz7w3qn4,sfx,311,2afc,2596,458863,pair,1,True,xolu,xolu,4 6,qeda,12 8
n4oy2hxzz7w3qn4,sfx,314,2afc,1923,462672,pair,0,True,qimu,qimu,9 10,jemu,5 10
n4oy2hxzz7w3qn4,sfx,317,2afc,2473,467030,pair,1,True,cuje,cuje,2 5,muqi,10 9
n4oy2hxzz7w3qn4,sfx,320,2afc,2192,471091,pair,1,False,muqi,muqe,10 12,muqi,10 9
n4oy2hxzz7w3qn4,sfx,323,2afc,1291,474168,pair,1,False,rulu,davu,8 11,rulu,1 6
n4oy2hxzz7w3qn4,sfx,326,2afc,6998,483687,triplet,1,False,daxobu,buxolu,3 4 6,daxobu,8 4 3
n4oy2hxzz7w3qn4,sfx,329,2afc,3408,489726,triplet,1,True,kodavu,kodavu,7 8 11,koqeje,7 12 5
n4oy2hxzz7w3qn4,sfx,332,2afc,4947,496551,pair,1,True,davu,davu,8 11,koqe,7 12
n4oy2hxzz7w3qn4,sfx,335,2afc,1317,500414,triplet,1,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
n4oy2hxzz7w3qn4,sfx,338,2afc,1447,504454,triplet,0,True,rucuje,rucuje,1 2 5,vumuru,11 10 1
n4oy2hxzz7w3qn4,sfx,341,2afc,2211,508509,pair,1,False,qeda,buxo,3 4,qeda,12 8
n4oy2hxzz7w3qn4,sfx,344,2afc,1050,512126,triplet,0,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
n4oy2hxzz7w3qn4,sfx,347,2afc,1260,515959,triplet,1,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
n4oy2hxzz7w3qn4,sfx,350,2afc,1436,519214,pair,1,False,buvu,koda,7 8,buvu,3 11
n4oy2hxzz7w3qn4,sfx,353,2afc,1020,522166,pair,1,False,vuxo,muqe,10 12,vuxo,11 4
n4oy2hxzz7w3qn4,sfx,356,2afc,1170,525208,pair,1,False,buvu,xolu,4 6,buvu,3 11
n4oy2hxzz7w3qn4,sfx,359,2afc,1046,528153,pair,0,True,rucu,rucu,1 2,vuxo,11 4
n4oy2hxzz7w3qn4,sfx,362,2afc,804,530750,pair,0,True,rucu,rucu,1 2,rulu,1 6
n4oy2hxzz7w3qn4,sfx,365,2afc,841,534238,triplet,0,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
n4oy2hxzz7w3qn4,sfx,368,2afc,2053,538880,triplet,1,False,vumuru,qimuqe,9 10 12,vumuru,11 10 1
n4oy2hxzz7w3qn4,sfx,371,2afc,2747,543558,pair,0,True,cuje,cuje,2 5,koqe,7 12
n4oy2hxzz7w3qn4,sfx,374,2afc,976,546382,pair,1,False,lucu,qimu,9 10,lucu,6 2
tfq65zujk9ej88t,pfx,305,2afc,5125,196492,triplet,1,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
tfq65zujk9ej88t,pfx,308,2afc,4389,202836,pair,1,False,xocu,xoje,7 8,xocu,7 12
tfq65zujk9ej88t,pfx,311,2afc,2478,207125,pair,1,True,ruda,ruda,6 3,cuje,12 8
tfq65zujk9ej88t,pfx,314,2afc,2369,211396,pair,1,False,xocu,kolu,1 2,xocu,7 12
tfq65zujk9ej88t,pfx,317,2afc,1823,215060,pair,0,False,rulu,cuqi,12 9,rulu,6 2
tfq65zujk9ej88t,pfx,320,2afc,4941,221908,pair,1,True,xoje,xoje,7 8,koru,1 6
tfq65zujk9ej88t,pfx,323,2afc,7287,231084,pair,1,False,vumu,cuqi,12 9,vumu,5 10
tfq65zujk9ej88t,pfx,326,2afc,11547,245204,triplet,0,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
tfq65zujk9ej88t,pfx,329,2afc,3319,251196,triplet,0,False,xocuvu,vukolu,5 1 2,xocuvu,7 12 5
tfq65zujk9ej88t,pfx,332,2afc,5811,258868,pair,0,True,qimu,qimu,9 10,muqi,10 9
tfq65zujk9ej88t,pfx,335,2afc,1197,261924,pair,0,True,daqe,daqe,3 4,cuje,12 8
tfq65zujk9ej88t,pfx,338,2afc,2517,267004,triplet,1,True,buxoje,buxoje,11 7 8,ruluqi,6 2 9
tfq65zujk9ej88t,pfx,341,2afc,1503,271099,triplet,1,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
tfq65zujk9ej88t,pfx,344,2afc,3519,277196,triplet,0,True,cuqimu,cuqimu,12 9 10,jeqeda,8 4 3
tfq65zujk9ej88t,pfx,347,2afc,4077,283164,pair,0,True,vuko,vuko,5 1,koru,1 6
tfq65zujk9ej88t,pfx,350,2afc,974,286020,pair,0,False,buqe,vuko,5 1,buqe,11 4
tfq65zujk9ej88t,pfx,353,2afc,5791,293668,pair,1,False,muqi,kolu,1 2,muqi,10 9
tfq65zujk9ej88t,pfx,356,2afc,687,296844,triplet,1,False,ruluqi,rudaqe,6 3 4,ruluqi,6 2 9
tfq65zujk9ej88t,pfx,359,2afc,3827,302444,pair,1,False,dabu,buxo,11 7,dabu,3 11
tfq65zujk9ej88t,pfx,362,2afc,3900,308187,pair,0,False,buqe,qimu,9 10,buqe,11 4
tfq65zujk9ej88t,pfx,365,2afc,3987,313924,pair,1,True,daqe,daqe,3 4,dabu,3 11
tfq65zujk9ej88t,pfx,368,2afc,1823,317540,pair,0,False,vumu,ruda,6 3,vumu,5 10
tfq65zujk9ej88t,pfx,371,2afc,4525,323892,pair,0,True,buxo,buxo,11 7,rulu,6 2
tfq65zujk9ej88t,pfx,374,2afc,5327,331724,triplet,1,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
fgqvegp4hdy4jpo,pfx,305,2afc,13382,335008,triplet,1,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
fgqvegp4hdy4jpo,pfx,308,2afc,9947,347632,triplet,0,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
fgqvegp4hdy4jpo,pfx,311,2afc,2086,351571,pair,0,False,buqe,qimu,9 10,buqe,11 4
fgqvegp4hdy4jpo,pfx,314,2afc,1677,355113,pair,1,False,muqi,qimu,9 10,muqi,10 9
fgqvegp4hdy4jpo,pfx,317,2afc,1149,358845,triplet,1,False,jeqeda,cuqimu,12 9 10,jeqeda,8 4 3
fgqvegp4hdy4jpo,pfx,320,2afc,1950,363375,triplet,0,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
fgqvegp4hdy4jpo,pfx,323,2afc,1536,367392,triplet,1,True,rudaqe,rudaqe,6 3 4,ruluqi,6 2 9
fgqvegp4hdy4jpo,pfx,326,2afc,1507,370723,pair,0,True,buxo,buxo,11 7,rulu,6 2
fgqvegp4hdy4jpo,pfx,329,2afc,1482,374887,triplet,0,False,xocuvu,buxoje,11 7 8,xocuvu,7 12 5
fgqvegp4hdy4jpo,pfx,332,2afc,1021,377767,pair,1,False,muqi,kolu,1 2,muqi,10 9
fgqvegp4hdy4jpo,pfx,335,2afc,3071,382717,pair,0,True,daqe,daqe,3 4,cuje,12 8
fgqvegp4hdy4jpo,pfx,338,2afc,1324,386609,triplet,1,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
fgqvegp4hdy4jpo,pfx,341,2afc,1944,390510,pair,0,True,xoje,xoje,7 8,xocu,7 12
fgqvegp4hdy4jpo,pfx,344,2afc,6299,398714,pair,0,True,kolu,kolu,1 2,xocu,7 12
fgqvegp4hdy4jpo,pfx,347,2afc,1824,402290,pair,0,True,daqe,daqe,3 4,dabu,3 11
fgqvegp4hdy4jpo,pfx,350,2afc,974,405159,pair,0,False,buqe,vuko,5 1,buqe,11 4
fgqvegp4hdy4jpo,pfx,353,2afc,1205,408950,triplet,0,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
fgqvegp4hdy4jpo,pfx,356,2afc,1127,411883,pair,1,False,cuje,ruda,6 3,cuje,12 8
fgqvegp4hdy4jpo,pfx,359,2afc,3904,417590,pair,0,True,ruda,ruda,6 3,vumu,5 10
fgqvegp4hdy4jpo,pfx,362,2afc,1096,420592,pair,1,True,cuqi,cuqi,12 9,vumu,5 10
fgqvegp4hdy4jpo,pfx,365,2afc,1611,423987,pair,0,True,buxo,buxo,11 7,dabu,3 11
fgqvegp4hdy4jpo,pfx,368,2afc,1227,427103,pair,1,False,koru,vuko,5 1,koru,1 6
fgqvegp4hdy4jpo,pfx,371,2afc,1463,430479,pair,1,True,xoje,xoje,7 8,koru,1 6
fgqvegp4hdy4jpo,pfx,374,2afc,1156,433472,pair,0,True,cuqi,cuqi,12 9,rulu,6 2
fgfup05k2am850n,sfx,305,2afc,8203,229746,pair,1,True,davu,davu,8 11,koqe,7 12
fgfup05k2am850n,sfx,308,2afc,4793,237109,triplet,1,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
fgfup05k2am850n,sfx,311,2afc,1415,240333,pair,1,False,lucu,koda,7 8,lucu,6 2
fgfup05k2am850n,sfx,314,2afc,4820,247045,pair,0,True,rucu,rucu,1 2,vuxo,11 4
fgfup05k2am850n,sfx,317,2afc,4239,253173,pair,1,True,cuje,cuje,2 5,muqi,10 9
fgfup05k2am850n,sfx,320,2afc,4918,260680,triplet,0,False,vumuru,qimuqe,9 10 12,vumuru,11 10 1
fgfup05k2am850n,sfx,323,2afc,2570,265084,pair,1,False,qeda,buxo,3 4,qeda,12 8
fgfup05k2am850n,sfx,326,2afc,4814,271723,pair,1,False,buvu,koda,7 8,buvu,3 11
fgfup05k2am850n,sfx,329,2afc,2013,275663,pair,1,True,cuje,cuje,2 5,koqe,7 12
fgfup05k2am850n,sfx,332,2afc,3199,280732,pair,0,False,muqi,muqe,10 12,muqi,10 9
fgfup05k2am850n,sfx,335,2afc,4536,287796,triplet,0,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
fgfup05k2am850n,sfx,338,2afc,1903,291488,pair,1,True,rucu,rucu,1 2,rulu,1 6
fgfup05k2am850n,sfx,341,2afc,3317,296732,pair,0,True,muqe,muqe,10 12,vuxo,11 4
fgfup05k2am850n,sfx,344,2afc,4192,303494,triplet,0,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
fgfup05k2am850n,sfx,347,2afc,2629,308684,triplet,0,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
fgfup05k2am850n,sfx,350,2afc,1484,312051,pair,1,False,jemu,buxo,3 4,jemu,5 10
fgfup05k2am850n,sfx,353,2afc,1584,316289,triplet,0,True,rucuje,rucuje,1 2 5,koqeje,7 12 5
fgfup05k2am850n,sfx,356,2afc,1334,319463,pair,0,False,lucu,qimu,9 10,lucu,6 2
fgfup05k2am850n,sfx,359,2afc,3062,324371,pair,1,False,qeda,xolu,4 6,qeda,12 8
fgfup05k2am850n,sfx,362,2afc,1275,327521,pair,0,True,xolu,xolu,4 6,buvu,3 11
fgfup05k2am850n,sfx,365,2afc,1756,331853,triplet,0,True,rucuje,rucuje,1 2 5,vumuru,11 10 1
fgfup05k2am850n,sfx,368,2afc,1665,336147,triplet,1,False,koqeje,kodavu,7 8 11,koqeje,7 12 5
fgfup05k2am850n,sfx,371,2afc,1154,339091,pair,1,False,rulu,davu,8 11,rulu,1 6
fgfup05k2am850n,sfx,374,2afc,2002,342969,pair,0,False,jemu,qimu,9 10,jemu,5 10
94e0cqov50ry0gm,nom,305,2afc,2245,1601099,pair,1,True,rucu,rucu,1 2,xoqi,11 4
94e0cqov50ry0gm,nom,308,2afc,1901,1605616,triplet,1,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
94e0cqov50ry0gm,nom,311,2afc,1792,1609317,pair,0,False,vucu,buxo,10 11,vucu,6 2
94e0cqov50ry0gm,nom,314,2afc,1301,1613244,triplet,1,False,kojemu,kodaqe,7 8 9,kojemu,7 12 5
94e0cqov50ry0gm,nom,317,2afc,1168,1616262,pair,1,False,ruvu,daqe,8 9,ruvu,1 6
94e0cqov50ry0gm,nom,320,2afc,1131,1619246,pair,0,True,qimu,qimu,4 5,mubu,5 10
94e0cqov50ry0gm,nom,323,2afc,1521,1623337,triplet,1,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
94e0cqov50ry0gm,nom,326,2afc,1297,1626522,pair,1,False,koje,daqe,8 9,koje,7 12
94e0cqov50ry0gm,nom,329,2afc,1441,1629886,pair,1,False,luxo,muvu,5 6,luxo,3 11
94e0cqov50ry0gm,nom,332,2afc,627,1633122,triplet,0,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
94e0cqov50ry0gm,nom,335,2afc,1691,1637366,triplet,0,False,xoburu,ruculu,1 2 3,xoburu,11 10 1
94e0cqov50ry0gm,nom,338,2afc,1608,1640833,pair,0,False,buqe,culu,2 3,buqe,10 9
94e0cqov50ry0gm,nom,341,2afc,1103,1643777,pair,1,True,buxo,buxo,10 11,mubu,5 10
94e0cqov50ry0gm,nom,344,2afc,1126,1646881,pair,0,False,xoqi,xoje,11 12,xoqi,11 4
94e0cqov50ry0gm,nom,347,2afc,1334,1650089,pair,0,True,koda,koda,7 8,luxo,3 11
94e0cqov50ry0gm,nom,350,2afc,1321,1654086,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
94e0cqov50ry0gm,nom,353,2afc,1168,1657183,pair,0,True,xoje,xoje,11 12,buqe,10 9
94e0cqov50ry0gm,nom,356,2afc,1643,1660676,pair,0,True,qimu,qimu,4 5,jeda,12 8
94e0cqov50ry0gm,nom,359,2afc,967,1664280,triplet,1,False,vucuqe,kodaqe,7 8 9,vucuqe,6 2 9
94e0cqov50ry0gm,nom,362,2afc,1092,1667947,triplet,1,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
94e0cqov50ry0gm,nom,365,2afc,902,1670756,pair,1,False,koje,culu,2 3,koje,7 12
94e0cqov50ry0gm,nom,368,2afc,1019,1673634,pair,0,False,ruvu,rucu,1 2,ruvu,1 6
94e0cqov50ry0gm,nom,371,2afc,837,1676352,pair,1,False,vucu,koda,7 8,vucu,6 2
94e0cqov50ry0gm,nom,374,2afc,1039,1679263,pair,1,True,muvu,muvu,5 6,jeda,12 8
twbwc0bpksm5zmc,nom,305,2afc,4945,237975,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
twbwc0bpksm5zmc,nom,308,2afc,1582,241502,pair,0,False,luxo,muvu,5 6,luxo,3 11
twbwc0bpksm5zmc,nom,311,2afc,1129,245238,triplet,1,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
twbwc0bpksm5zmc,nom,314,2afc,964,248113,pair,1,True,culu,culu,2 3,koje,7 12
twbwc0bpksm5zmc,nom,317,2afc,1011,251690,triplet,1,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
twbwc0bpksm5zmc,nom,320,2afc,1849,255439,pair,1,True,rucu,rucu,1 2,xoqi,11 4
twbwc0bpksm5zmc,nom,323,2afc,722,258772,triplet,0,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
twbwc0bpksm5zmc,nom,326,2afc,811,262210,triplet,0,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
twbwc0bpksm5zmc,nom,329,2afc,781,265541,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
twbwc0bpksm5zmc,nom,332,2afc,824,268935,triplet,0,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
twbwc0bpksm5zmc,nom,335,2afc,2376,273188,pair,1,True,culu,culu,2 3,buqe,10 9
twbwc0bpksm5zmc,nom,338,2afc,744,275803,pair,0,False,luxo,koda,7 8,luxo,3 11
twbwc0bpksm5zmc,nom,341,2afc,1436,279134,pair,0,True,daqe,daqe,8 9,koje,7 12
twbwc0bpksm5zmc,nom,344,2afc,769,281840,pair,1,True,xoje,xoje,11 12,buqe,10 9
twbwc0bpksm5zmc,nom,347,2afc,2365,286115,pair,1,False,vucu,buxo,10 11,vucu,6 2
twbwc0bpksm5zmc,nom,350,2afc,1230,289188,pair,0,True,buxo,buxo,10 11,mubu,5 10
twbwc0bpksm5zmc,nom,353,2afc,805,291854,pair,1,True,rucu,rucu,1 2,ruvu,1 6
twbwc0bpksm5zmc,nom,356,2afc,769,294609,pair,1,True,xoje,xoje,11 12,xoqi,11 4
twbwc0bpksm5zmc,nom,359,2afc,1248,297707,pair,0,True,qimu,qimu,4 5,jeda,12 8
twbwc0bpksm5zmc,nom,362,2afc,703,300262,pair,1,False,ruvu,daqe,8 9,ruvu,1 6
twbwc0bpksm5zmc,nom,365,2afc,962,303065,pair,0,False,mubu,qimu,4 5,mubu,5 10
twbwc0bpksm5zmc,nom,368,2afc,620,305574,pair,0,False,vucu,koda,7 8,vucu,6 2
twbwc0bpksm5zmc,nom,371,2afc,987,309236,triplet,1,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
twbwc0bpksm5zmc,nom,374,2afc,892,312001,pair,1,True,muvu,muvu,5 6,jeda,12 8
daa5z5n94jkjvhq,pfx,305,2afc,3671,200777,pair,0,False,rulu,cuqi,12 9,rulu,6 2
daa5z5n94jkjvhq,pfx,308,2afc,1016,203682,pair,1,True,cuqi,cuqi,12 9,vumu,5 10
daa5z5n94jkjvhq,pfx,311,2afc,1333,207609,triplet,0,False,bumuko,vukolu,5 1 2,bumuko,11 10 1
daa5z5n94jkjvhq,pfx,314,2afc,967,210373,pair,0,True,ruda,ruda,6 3,vumu,5 10
daa5z5n94jkjvhq,pfx,317,2afc,812,213761,triplet,0,True,cuqimu,cuqimu,12 9 10,jeqeda,8 4 3
daa5z5n94jkjvhq,pfx,320,2afc,499,216045,pair,1,False,dabu,buxo,11 7,dabu,3 11
daa5z5n94jkjvhq,pfx,323,2afc,669,219384,triplet,1,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
daa5z5n94jkjvhq,pfx,326,2afc,1205,223161,triplet,1,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
daa5z5n94jkjvhq,pfx,329,2afc,899,225917,pair,0,False,cuje,daqe,3 4,cuje,12 8
daa5z5n94jkjvhq,pfx,332,2afc,842,228669,pair,0,False,koru,xoje,7 8,koru,1 6
daa5z5n94jkjvhq,pfx,335,2afc,841,231397,pair,0,False,koru,vuko,5 1,koru,1 6
daa5z5n94jkjvhq,pfx,338,2afc,536,233752,pair,0,False,rulu,buxo,11 7,rulu,6 2
daa5z5n94jkjvhq,pfx,341,2afc,733,236340,pair,0,False,muqi,qimu,9 10,muqi,10 9
daa5z5n94jkjvhq,pfx,344,2afc,875,239021,pair,1,True,ruda,ruda,6 3,cuje,12 8
daa5z5n94jkjvhq,pfx,347,2afc,739,241717,pair,0,True,xoje,xoje,7 8,xocu,7 12
daa5z5n94jkjvhq,pfx,350,2afc,690,244308,pair,0,True,kolu,kolu,1 2,xocu,7 12
daa5z5n94jkjvhq,pfx,353,2afc,863,247741,triplet,1,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
daa5z5n94jkjvhq,pfx,356,2afc,839,250324,pair,0,True,daqe,daqe,3 4,dabu,3 11
daa5z5n94jkjvhq,pfx,359,2afc,631,252836,pair,0,False,buqe,vuko,5 1,buqe,11 4
daa5z5n94jkjvhq,pfx,362,2afc,433,255949,triplet,1,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
daa5z5n94jkjvhq,pfx,365,2afc,799,258596,pair,0,True,qimu,qimu,9 10,buqe,11 4
daa5z5n94jkjvhq,pfx,368,2afc,455,261560,triplet,0,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
daa5z5n94jkjvhq,pfx,371,2afc,483,264520,triplet,1,False,ruluqi,rudaqe,6 3 4,ruluqi,6 2 9
daa5z5n94jkjvhq,pfx,374,2afc,1037,267412,pair,0,False,muqi,kolu,1 2,muqi,10 9
x5no39v59euw2mm,nom,305,2afc,4880,273107,pair,0,True,qimu,qimu,4 5,mubu,5 10
x5no39v59euw2mm,nom,308,2afc,1489,276426,pair,0,True,qimu,qimu,4 5,jeda,12 8
x5no39v59euw2mm,nom,311,2afc,2788,281096,pair,1,False,xoqi,rucu,1 2,xoqi,11 4
x5no39v59euw2mm,nom,314,2afc,6550,290176,triplet,0,False,xoburu,ruculu,1 2 3,xoburu,11 10 1
x5no39v59euw2mm,nom,317,2afc,2830,294965,pair,0,False,xoqi,xoje,11 12,xoqi,11 4
x5no39v59euw2mm,nom,320,2afc,2279,299795,triplet,1,False,daqilu,buxoje,10 11 12,daqilu,8 4 3
x5no39v59euw2mm,nom,323,2afc,2638,304285,pair,1,True,muvu,muvu,5 6,jeda,12 8
x5no39v59euw2mm,nom,326,2afc,1338,307444,pair,0,False,mubu,buxo,10 11,mubu,5 10
x5no39v59euw2mm,nom,329,2afc,1679,310995,pair,0,False,koje,daqe,8 9,koje,7 12
x5no39v59euw2mm,nom,332,2afc,2039,314865,pair,1,False,ruvu,daqe,8 9,ruvu,1 6
x5no39v59euw2mm,nom,335,2afc,1619,318395,pair,0,False,buqe,xoje,11 12,buqe,10 9
x5no39v59euw2mm,nom,338,2afc,3339,323595,pair,0,True,koda,koda,7 8,vucu,6 2
x5no39v59euw2mm,nom,341,2afc,1309,326745,pair,0,True,rucu,rucu,1 2,ruvu,1 6
x5no39v59euw2mm,nom,344,2afc,1069,329705,pair,1,False,vucu,buxo,10 11,vucu,6 2
x5no39v59euw2mm,nom,347,2afc,1729,333274,pair,0,False,buqe,culu,2 3,buqe,10 9
x5no39v59euw2mm,nom,350,2afc,1799,336924,pair,1,True,koda,koda,7 8,luxo,3 11
